Date,ISIN,SECURITY_NAME,Maturity,RESIDUAL_NS,SIGNAL,Z_Residual_Score,Volatility_Score,Cluster_Score,Regression_Score,COMPOSITE_SCORE,Z_SPRD_VAL,Top_Features,Top_Feature_Effects_Pct
2025-10-28,AT0000A33SH3,RAGB 2.9 05/23/29,2029-05-23,-3.989157193258552,STRONG SELL,-1.8090538057423369,0.9952636354012395,-1.4274630798239223,-1.5703617043681493,-1.813716948406144,-0.8495256225977557,,
2025-10-28,AT0000A33SK7,RAGB 3.15 10/20/53,2053-10-20,5.757192760676901,STRONG BUY,1.5197348950828773,0.9959288705155575,1.5785192391084713,2.2751292908102023,1.779776527163951,77.69835895328633,,
2025-10-28,AT0000A38239,RAGB 3.45 10/20/30,2030-10-20,1.545641277533246,WEAK BUY,1.2510232499427882,0.998248316692522,0.8726574902273324,0.5076161632016027,1.133323516369055,12.940517454495769,,
2025-10-28,AT0000A39UW5,RAGB 2.9 02/20/34,2034-02-20,0.8168964881172371,NO ACTION,-2.3855750329089794e-18,0.9972903948854541,0.0014262887098116935,-1.6810291403028976,0.1477665217617245,28.63534650316392,,
2025-10-28,AT0000A3D3Q8,RAGB 3.2 07/15/39,2039-07-15,1.2918635622552517,NO ACTION,0.6066142113044241,0.9970160497149321,0.6455362050404244,0.05718971733190702,0.6566602019752751,48.34527873468285,,
2025-10-28,AT0000A3EPP2,RAGB 2 1/2 10/20/29,2029-10-20,-0.916912797049096,NO ACTION,-0.1104726133267033,0.9926557319639115,-0.4929087523067522,0.3458207442050507,-0.39475951480495436,4.716450671893724,,
2025-10-28,AT0000A3HU25,RAGB 2.95 02/20/35,2035-02-20,1.869287627153291,NO ACTION,-2.3855750329089794e-18,0.9956871111140267,0.0014262887098116935,-1.4803512638553797,0.14748997089513183,33.86219626630858,,
2025-10-28,BE0000291972,BGB 5 1/2 03/28/28,2028-03-28,-3.5627172891949885,NO ACTION,-0.614053245770739,0.9936681963938988,-0.47517966466262374,-0.16984427829111062,-0.6797221095267751,-3.337332113759014,,
2025-10-28,BE0000304130,BGB 5 03/28/35,2035-03-28,2.4134572757165245,NO ACTION,0.2644835040187101,0.995892362625125,0.32006623442432963,-1.655728936728143,0.37599169815245737,53.15955522719023,,
2025-10-28,BE0000320292,BGB 4 1/4 03/28/41,2041-03-28,-0.4527281534152791,NO ACTION,-0.2661039221395186,0.9985054400052333,-0.31790339360964587,-1.119644651301921,-0.6191198105006505,83.28595192408088,,
2025-10-28,BE0000324336,BGB 4 1/2 03/28/26,2026-03-28,6.164791141387774,MODERATE BUY,1.832976583199154,0.9783812294802197,1.0643246814076694,-0.5335481433083807,1.3985828754088578,-10.581142705884542,,
2025-10-28,BE0000326356,BGB 4 03/28/32,2032-03-28,1.3672967973927257,NO ACTION,-2.3855750329089794e-18,0.9991856596656941,0.0014262887098116935,0.6492198490741793,0.2600775500382265,32.112492852930245,,
2025-10-28,BE0000331406,BGB 3 3/4 06/22/45,2045-06-22,-3.5934350088202223,STRONG SELL,-2.1038643588416495,0.9992711853692244,-1.2815613408299191,-1.044072948517459,-1.8342399951607868,98.04892595152644,,
2025-10-28,BE0000333428,BGB 3 06/22/34,2034-06-22,1.4091174938340032,NO ACTION,-0.10756191993065714,0.9960634571849099,-0.2484807921302201,-1.6242131945497116,-0.6037330251700824,47.287412474648136,,
2025-10-28,BE0000335449,BGB 1 06/22/31,2031-06-22,0.28766354271783,NO ACTION,-2.3855750329089794e-18,0.9957585488592534,0.0014262887098116935,0.28430916695860464,0.19654286101637372,25.52800353720104,,
2025-10-28,BE0000336454,BGB 1.9 06/22/38,2038-06-22,2.016964101261749,MODERATE BUY,1.1790174869675822,0.9935615533231792,0.8363830586018688,1.3756600425008672,1.2345550329155868,71.693958063916,,
2025-10-28,BE0000337460,BGB 1 06/22/26,2026-06-22,2.973260056925623,WEAK BUY,1.0301223045834693,0.9933942844234276,1.1601450128323585,-0.6436342544995562,1.0132655965860249,-11.715896724345315,,
2025-10-28,BE0000338476,BGB 1.6 06/22/47,2047-06-22,-5.242282065272136,WEAK SELL,-1.1041944503745165,0.9972736361157543,-1.5015811958831289,0.7767637316504644,-1.199755118987764,103.3728317698911,,
2025-10-28,BE0000340498,BGB 2.15 06/22/66,2066-06-22,8.50894404207807,STRONG BUY,2.153414248081434,0.9979736373781839,1.7551224195856596,1.552651854317373,2.0341900347053268,140.4910119594396,,
2025-10-28,BE0000341504,BGB 0.8 06/22/27,2027-06-22,-3.0677017237388977,NO ACTION,-0.48952825942715134,0.9936435907286466,-0.4162092255811291,0.769426878366911,-0.5690302829949588,-9.206527046365968,,
2025-10-28,BE0000343526,BGB 2 1/4 06/22/57,2057-06-22,3.7888155959120127,WEAK BUY,1.0352353043259332,0.9961590400923098,0.67986386530165,1.6525622192707894,1.1633661888633708,133.93858116327357,,
2025-10-28,BE0000344532,BGB 1.45 06/22/37,2037-06-22,1.938504692913881,WEAK BUY,1.1331075682177227,0.9945838377878009,0.7993903213996633,0.6469529765688763,1.0746446243602814,66.05852846014002,,
2025-10-28,BE0000345547,BGB 0.8 06/22/28,2028-06-22,-4.736224399102826,WEAK SELL,-0.909258017161587,0.9941663089711827,-0.6185754967014023,-0.4584530916371158,-0.923574083798374,-2.589842957359738,,
2025-10-28,BE0000346552,BGB 1 1/4 04/22/33,2033-04-22,-3.721026691224168,STRONG SELL,-2.0079612695151243,0.995267993957994,-1.7394015610099736,1.9848138336623107,-1.7354516424425062,34.42472373805309,,
2025-10-28,BE0000347568,BGB 0.9 06/22/29,2029-06-22,-1.6720481987300335,NO ACTION,-2.3855750329089794e-18,0.990665465584212,0.0014262887098116935,1.8420499229259102,0.46435949276203903,8.452323095680475,,
2025-10-28,BE0000348574,BGB 1.7 06/22/50,2050-06-22,-3.562270168740412,NO ACTION,-0.7062065673357867,0.9981527624061315,-0.5226327268261325,-0.32875881077921226,-0.7692355091107925,113.80673080542472,,
2025-10-28,BE0000349580,BGB 0.1 06/22/30,2030-06-22,-1.0653574848023055,NO ACTION,-2.3855750329089794e-18,0.9959941827107822,0.0014262887098116935,0.49942826089340425,0.23368945830346502,16.75596136183718,,
2025-10-28,BE0000350596,BGB 0.4 06/22/40,2040-06-22,-1.2143866052326615,WEAK SELL,-0.7117825013488178,0.9970265492426674,-1.2989598446574788,0.8662481109529568,-0.9384004020609544,78.8308805519804,,
2025-10-28,BE0000351602,BGB 0 10/22/27,2027-10-22,-4.501691139481593,WEAK SELL,-0.8502593654231463,0.9926147620534043,-0.5905942294619583,-0.21328955847928086,-0.8424438876648223,-7.846834243804692,,
2025-10-28,BE0000352618,BGB 0 10/22/31,2031-10-22,-1.1203340156445556,NO ACTION,-2.3855750329089794e-18,0.995808984428902,0.0014262887098116935,-0.7095107914810281,0.1475109928573346,26.53835173440708,,
