Date,ISIN,SECURITY_NAME,Maturity,RESIDUAL_NS,SIGNAL,Z_Residual_Score,Volatility_Score,MARKET_STRESS_SCORE,Cluster_Score,Regression_Score,COMPOSITE_SCORE,Z_SPRD_VAL,COMPOSITE_SCORE_1W_AGO,COMPOSITE_SCORE_1W_Change,COMPOSITE_SCORE_1W_Change_Pct,Z_Residual_Score_1W_AGO,Z_Residual_Score_1W_Change,Z_Residual_Score_1W_Change_Pct,Cluster_Score_1W_AGO,Cluster_Score_1W_Change,Cluster_Score_1W_Change_Pct,Regression_Score_1W_AGO,Regression_Score_1W_Change,Regression_Score_1W_Change_Pct,Z_SPRD_VAL_1W_AGO,Z_SPRD_VAL_1W_Change,Z_SPRD_VAL_1W_Change_Pct,COMPOSITE_SCORE_1M_AGO,COMPOSITE_SCORE_1M_Change,COMPOSITE_SCORE_1M_Change_Pct,Z_Residual_Score_1M_AGO,Z_Residual_Score_1M_Change,Z_Residual_Score_1M_Change_Pct,Cluster_Score_1M_AGO,Cluster_Score_1M_Change,Cluster_Score_1M_Change_Pct,Regression_Score_1M_AGO,Regression_Score_1M_Change,Regression_Score_1M_Change_Pct,Z_SPRD_VAL_1M_AGO,Z_SPRD_VAL_1M_Change,Z_SPRD_VAL_1M_Change_Pct,COMPOSITE_SCORE_3M_AGO,COMPOSITE_SCORE_3M_Change,COMPOSITE_SCORE_3M_Change_Pct,Z_Residual_Score_3M_AGO,Z_Residual_Score_3M_Change,Z_Residual_Score_3M_Change_Pct,Cluster_Score_3M_AGO,Cluster_Score_3M_Change,Cluster_Score_3M_Change_Pct,Regression_Score_3M_AGO,Regression_Score_3M_Change,Regression_Score_3M_Change_Pct,Z_SPRD_VAL_3M_AGO,Z_SPRD_VAL_3M_Change,Z_SPRD_VAL_3M_Change_Pct,COMPOSITE_SCORE_6M_AGO,COMPOSITE_SCORE_6M_Change,COMPOSITE_SCORE_6M_Change_Pct,Z_Residual_Score_6M_AGO,Z_Residual_Score_6M_Change,Z_Residual_Score_6M_Change_Pct,Cluster_Score_6M_AGO,Cluster_Score_6M_Change,Cluster_Score_6M_Change_Pct,Regression_Score_6M_AGO,Regression_Score_6M_Change,Regression_Score_6M_Change_Pct,Z_SPRD_VAL_6M_AGO,Z_SPRD_VAL_6M_Change,Z_SPRD_VAL_6M_Change_Pct,COMPOSITE_SCORE_1Y_AGO,COMPOSITE_SCORE_1Y_Change,COMPOSITE_SCORE_1Y_Change_Pct,Z_Residual_Score_1Y_AGO,Z_Residual_Score_1Y_Change,Z_Residual_Score_1Y_Change_Pct,Cluster_Score_1Y_AGO,Cluster_Score_1Y_Change,Cluster_Score_1Y_Change_Pct,Regression_Score_1Y_AGO,Regression_Score_1Y_Change,Regression_Score_1Y_Change_Pct,Z_SPRD_VAL_1Y_AGO,Z_SPRD_VAL_1Y_Change,Z_SPRD_VAL_1Y_Change_Pct,COMPOSITE_SCORE_Market_Percentile,COMPOSITE_SCORE_Market_Zscore,Z_Residual_Score_Market_Percentile,Z_Residual_Score_Market_Zscore,Cluster_Score_Market_Percentile,Cluster_Score_Market_Zscore,Regression_Score_Market_Percentile,Regression_Score_Market_Zscore,Z_SPRD_VAL_Market_Percentile,Z_SPRD_VAL_Market_Zscore,Issuer_Proxy,COMPOSITE_SCORE_Issuer_Percentile,COMPOSITE_SCORE_Issuer_Zscore,Z_Residual_Score_Issuer_Percentile,Z_Residual_Score_Issuer_Zscore,Cluster_Score_Issuer_Percentile,Cluster_Score_Issuer_Zscore,Regression_Score_Issuer_Percentile,Regression_Score_Issuer_Zscore,Z_SPRD_VAL_Issuer_Percentile,Z_SPRD_VAL_Issuer_Zscore,VOLATILITY_1M_AGO,Volatility_1M_Change,Volatility_Trend,Volatility_Market_Percentile,Volatility_Issuer_Percentile,COMPOSITE_Direction,Direction_1W_Ago,Direction_1M_Ago,Direction_Consistency_1W,Direction_Consistency_1M,COMPOSITE_SCORE_Relative_Strength,Z_Residual_Score_Relative_Strength,Cluster_Score_Relative_Strength,Regression_Score_Relative_Strength,COMPOSITE_Market_Category,COMPOSITE_Issuer_Category,Z_SPRD_VAL_Market_Category,Z_SPRD_VAL_Issuer_Category,Z_SPRD_VAL_Level_Category,YAS_RISK,Top_Features,Top_Feature_Effects_Pct,Top_Features_spgb,Top_Feature_Effects_Pct_spgb,Top_Features_frtr,Top_Feature_Effects_Pct_frtr,Top_Features_bunds,Top_Feature_Effects_Pct_bunds,Top_Features_rfgb,Top_Feature_Effects_Pct_rfgb,Top_Features_eu,Top_Feature_Effects_Pct_eu,Top_Features_ragb,Top_Feature_Effects_Pct_ragb,Top_Features_nether,Top_Feature_Effects_Pct_nether,Top_Features_bgb,Top_Feature_Effects_Pct_bgb,REL_SPRD
2025-09-16,IT0005556011,BTPS 3.85 09/15/26,2026-09-15,5.654962238225055,WEAK BUY,0.8382830545340003,0.9891069805680701,1.3766039368207976,0.9576436581939906,1.2539075032097762,1.0393121863395562,-0.6531002892037335,0.9734445539686474,0.06586763237090887,6.7664492472352356,0.7027448768655392,0.1355381776684611,19.28696746169204,0.9576436581939906,0.0,0.0,1.2539075032097762,0.0,0.0,2.1879235820019423,-2.841023871205676,-129.85023250314464,1.465810676299031,-0.4264984899594748,-29.096423838764913,1.711732373173675,-0.8734493186396748,-51.02721238586588,0.9576436581939906,0.0,0.0,1.2495120631593244,0.004395440050451782,0.35177251543781785,1.286,-1.9391002892037337,-150.78540234255004,1.1846464675901445,-0.14533428125058823,-12.268156281208304,1.162853281420677,-0.3245702268866766,-27.911537016861676,0.9576436581939906,0.0,0.0,1.1727264828247006,0.08118102038507558,6.922417194612702,5.239,-5.892100289203733,-112.46612479398972,1.1945600221171162,-0.15524783577755996,-12.996235568204517,1.1482952797393966,-0.3100122252053963,-26.997604882255764,0.9576436581939906,0.0,0.0,1.2697415151956266,-0.015834011985850438,-1.247026396447964,16.929,-17.582100289203733,-103.85787866275591,0.7785496841824805,0.26076250215707575,33.49336646145504,0.3566535487211098,0.4816295058128905,135.04127297647614,0.9576436581939906,0.0,0.0,1.091718866493529,0.16218863671624728,14.856263843048852,16.762,-17.415100289203735,-103.89631475250032,83.25581395348837,1.0813298773302014,77.44186046511628,0.8335077720375743,83.02325581395348,0.9662729387100345,89.30232558139535,1.3299702299138982,23.02325581395349,-0.9040335725844849,BTPS 3.85 09/15/26,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9934682109325929,-0.004361230364522739,falling,11.162790697674419,100.0,1.0,1.0,1.0,1,1,1.2183261521364366,1.0213017057153795,1.1199309214454063,1.5985243439095207,Top Quartile,Top Decile,Bottom Quartile,Top Decile,Very Tight,0.9787772106051308,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']",[46.17685971 36.61603077 17.20710951],,,,,,,,,,,,,,,,,0.000108155409491
2025-09-16,IT0005557084,BTPS 3.6 09/29/25,2025-09-29,24.619689655915487,STRONG BUY,3.5218992152841144,0.9067574417532583,1.3766039368207976,2.35708524834877,2.8358457019476124,2.9734367678664757,6.672812102629133,3.2097242530993433,-0.23628748523286758,-7.361613206135842,4.013244304869729,-0.4913450895856144,-12.243089406869654,2.35708524834877,0.0,0.0,2.8358457019476124,0.0,0.0,13.284139441990888,-6.611327339361755,-49.76857826022684,1.826017865849741,1.1474189020167347,62.83722175955047,1.328594278437384,2.1933049368467303,165.08462786080233,2.35708524834877,0.0,0.0,2.340821459384626,0.4950242425629865,21.147458233673948,-12.568,19.240812102629132,153.0936671492661,2.1250739141258106,0.8483628537406651,39.921569038576166,1.9705660476808422,1.5513331676032722,78.72525569779859,2.35708524834877,0.0,0.0,2.216323463356137,0.6195222385914754,27.952699415909017,-4.968,11.640812102629134,234.31586310784115,2.0787648149991345,0.8946719528673412,43.0386324661672,1.8408606755707153,1.6810385397133991,91.31807490322022,2.35708524834877,0.0,0.0,2.323539853685134,0.5123058482624785,22.0485069470666,3.256,3.4168121026291334,104.93894631864984,2.045882229024489,0.9275545388419868,45.33763093247539,1.7382598882980047,1.7836393269861097,102.61062391950351,2.35708524834877,0.0,0.0,2.3998672995226875,0.4359784024249249,18.166771166679094,2.873,3.799812102629133,132.25938355040705,100.0,3.0787098135056095,100.0,3.501836703479827,100.0,2.4351472348026837,99.76744186046511,2.9707325209997966,31.16279069767442,-0.7386800790387531,BTPS 3.6 09/29/25,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9322048965911793,-0.02544745483792099,falling,0.23255813953488372,100.0,1.0,1.0,1.0,1,1,3.4855896270922893,4.290819975988711,2.7565291447623954,3.6152334829565587,Top Decile,Top Decile,Below Median,Top Decile,Very Tight,0.0303925276860184,"['YAS_RISK', 'AMT_OUTSTANDING', 'Issue_Age']",[56.14844446 23.30163384 20.54992169],,,,,,,,,,,,,,,,,9.995402115032204e-05
2025-09-16,IT0005560948,BTPS 4.2 03/01/34,2034-03-01,5.917296176993958,WEAK BUY,0.8111364057489784,0.9982651522935581,1.3766039368207976,1.0382371614194192,1.146056695930646,1.0318558546333485,70.96950942098114,1.0836903907404818,-0.05183453610713329,-4.783149880419254,0.9181766505488635,-0.10704024479988516,-11.657913928665876,1.0382371614194192,0.0,0.0,1.146056695930646,0.0,0.0,77.26503659108266,-6.295527170101522,-8.147963745367989,1.010607862117532,0.02124799251581644,2.1024962403365617,0.768955043629773,0.04218136211920542,5.485543260310555,1.0382371614194192,0.0,0.0,1.146056695930646,0.0,0.0,70.262,0.7075094209811397,1.0069588410242292,1.0401874095502657,-0.008331554916917172,-0.8009667066074876,0.8305085429670487,-0.019372137218070296,-2.3325632407832533,1.0382371614194192,0.0,0.0,1.1415998240685188,0.004456871862127176,0.3904057909892509,94.562,-23.592490579018857,-24.949229686897418,1.1348751114347155,-0.10301925680136703,-9.077585265163759,0.9702966170687383,-0.15916021131975988,-16.40325307535925,1.0382371614194192,0.0,0.0,1.303586302635935,-0.15752960670528893,-12.08432500236628,106.412,-35.442490579018866,-33.30685503109441,1.45156382881772,-0.41970797418437145,-28.914193296949186,1.5374255127585228,-0.7262891070095444,-47.24060426071252,1.0382371614194192,0.0,0.0,1.546437236561146,-0.4003805406305001,-25.89051327629602,107.389,-36.419490579018856,-33.913613662132526,82.7906976744186,1.0736296870272115,76.9767441860465,0.8065157642369771,85.34883720930233,1.0508650547030993,87.20930232558139,1.2181090094262985,75.34883720930232,0.7125635280912608,BTPS 4.2 03/01/34,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9942662046668286,0.003998947626729477,rising,89.30232558139535,100.0,1.0,1.0,1.0,1,1,1.2095855215193054,0.9882282485356784,1.2141822179036175,1.4610324312248406,Top Quartile,Top Decile,Top Quartile,Top Decile,Tight,7.5092797696136415,"['Issue_Age', 'Cpn', 'REL_SPRD_STD']",[43.11587    42.29472956 14.58940045],,,,,,,,,,,,,,,,,0.0001963800608778
2025-09-16,IT0005561888,BTPS 4 11/15/30,2030-11-15,3.6681134868874494,WEAK BUY,0.9059813273901728,0.9978144842681996,1.3766039368207976,0.8148836974632655,1.0324827830627274,0.9990184933493217,41.083517208437925,0.9443456195092652,0.05467287384005648,5.789498265425082,0.7943857043160423,0.11159562307413051,14.048040021743487,0.8148836974632655,0.0,0.0,1.0324827830627274,0.0,0.0,46.14170179036488,-5.058184581926952,-10.962284407739276,0.9737325009174611,0.025285992431860582,2.5968109463692293,0.8522004730209832,0.05378085436918956,6.31082185949258,0.8148836974632655,0.0,0.0,1.038931746070222,-0.006448963007494646,-0.6207301846165492,40.507,0.5765172084379273,1.4232532853472288,0.8998568584103518,0.0991616349389699,11.01971195865233,0.6986864236682065,0.20729490372196624,29.66923268191104,0.8148836974632655,0.0,0.0,1.0467446036901351,-0.014261820627407662,-1.3624928603291147,58.025,-16.941482791562073,-29.196868226871842,1.021821772333783,-0.022803278984461328,-2.2316297595829218,0.9014926446626856,0.004488682727487148,0.49791672780369933,0.8148836974632655,0.0,0.0,1.1856398248684368,-0.15315704180570933,-12.917670046292281,75.011,-33.92748279156207,-45.230009981254845,0.9987934495117349,0.00022504383758681357,0.0225315690089548,0.8344593039648631,0.07152202342530967,8.571061791554436,0.8148836974632655,0.0,0.0,1.2451579250641445,-0.21267514200141702,-17.080174009448935,75.113,-34.029482791562074,-45.304385109144405,82.09302325581396,1.0397183830646308,80.0,0.9008204014339871,73.95348837209302,0.8164300025676512,85.81395348837209,1.1003118706800217,59.30232558139535,0.03800547223274902,BTPS 4 11/15/30,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9973564591781212,0.00045802509007841774,rising,79.76744186046511,100.0,1.0,1.0,1.0,1,1,1.1710921635607259,1.1037802446385228,0.95297811702942,1.3162445070057975,Top Quartile,Top Decile,Above Median,Top Decile,Very Tight,4.871468148311209,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']",[46.88884077 30.51915147 22.59200777],,,,,,,,,,,,,,,,,0.0001794136949305
2025-09-16,IT0005566408,BTPS 4.1 02/01/29,2029-02-01,-0.5708157745825133,WEAK BUY,0.7280545363336571,0.9955538730958382,1.3766039368207976,1.0975838164367233,1.080308822932874,0.9962436423679324,19.394683570064217,0.9799469088806595,0.016296733487272896,1.663022065102034,0.6954450641699421,0.032609472163715014,4.689007568661909,1.0975838164367233,0.0,0.0,1.080308822932874,0.0,0.0,24.09492158769281,-4.7002380176285925,-19.5071729060063,1.0582866214320903,-0.0620429790641579,-5.862587433444222,0.8506173007496214,-0.12256276441596425,-14.408684477388976,1.0975838164367233,0.0,0.0,1.0945706435602816,-0.014261820627407662,-1.3029602594422396,19.77,-0.37531642993578274,-1.898413908679521,1.298211965779396,-0.3019683234114636,-23.260324896492623,1.3409561167146355,-0.6129015803809784,-45.70631120367803,1.0975838164367233,0.0,0.0,1.0945706435602816,-0.014261820627407662,-1.3029602594422396,32.581,-13.186316429935786,-40.4724116076503,1.2651955624635567,-0.2689519200956243,-21.257734847421887,1.2386589648721222,-0.5106044285384651,-41.222357315190756,1.0975838164367233,0.0,0.0,1.2012878507491842,-0.12097902781631031,-10.070777518792344,50.882,-31.48731642993578,-61.88301643753681,1.1398048074753646,-0.14356116510743222,-12.595241124301978,0.9510367123917046,-0.2229821760580475,-23.4462214558112,1.0975838164367233,0.0,0.0,1.2926485063487936,-0.2123396834159197,-16.426714666078986,50.582,-31.187316429935784,-61.656945996145055,81.62790697674419,1.0368527808541836,74.4186046511628,0.7239071709956684,88.60465116279069,1.113156169049897,86.04651162790698,1.1499163133905623,42.32558139534884,-0.45153415385333623,BTPS 4.1 02/01/29,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9947822973075363,0.0007715757883018926,rising,49.76744186046512,100.0,1.0,1.0,1.0,1,1,1.167839364677635,0.8870074800983886,1.2835860650126518,1.3772147849645109,Top Quartile,Top Decile,Below Median,Top Decile,Very Tight,3.279477804420594,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']",[46.89397209 37.02001935 16.08600857],,,,,,,,,,,,,,,,,0.0001518458764354
2025-09-16,IT0005580045,BTPS 2.95 02/15/27,2027-02-15,5.241980506966848,WEAK BUY,0.7798438044625614,0.9909522088902853,1.3766039368207976,0.6645856317531826,0.5187850064753918,0.811923736948221,3.815249830925098,0.8083147128595776,0.0036090240886433866,0.44648748644287095,0.7724243909304253,0.007419413532136154,0.9605358819839307,0.6645856317531826,0.0,0.0,0.5187850064753918,0.0,0.0,7.700951625941651,-3.885701795016553,-50.4574236887987,1.1213087782324078,-0.30938504128418687,-27.591422142681203,1.4039131768759143,-0.6240693724133529,-44.45213409541908,0.6645856317531826,0.0,0.0,0.5471297522410754,-0.028344745765683577,-5.18062582623578,4.818,-1.0027501690749014,-20.812581299162378,0.7299416290733111,0.08198210787490989,11.231323641022769,0.5489596458109399,0.23088415865162148,42.05849304363767,0.6645856317531826,0.0,0.0,0.7035090516813204,-0.18472404520592856,-26.257521795732874,7.749,-3.9337501690749015,-50.764616905387015,0.9089102661101676,-0.09698652916194661,-10.670638423961556,0.8578707001413696,-0.07802689567880816,-9.095414350485285,0.6645856317531826,0.0,0.0,0.8751556916927811,-0.35637068521738924,-40.72083225054406,22.488,-18.672750169074902,-83.03428566689556,0.6075705994079872,0.20435313754023376,33.63446723325773,0.20208013576642017,0.5777636686961413,285.90818088777763,0.6645856317531826,0.0,0.0,0.9924253141853612,-0.47364030770996934,-47.72553623606492,23.292,-19.476750169074904,-83.61991310627216,76.04651162790698,0.8465047110145283,75.81395348837209,0.7754014213686237,65.58139534883722,0.6586749615376304,69.30232558139535,0.5675123330548164,28.37209302325581,-0.8031782438240029,BTPS 2.95 02/15/27,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9911935940256769,-0.00024138513539151418,falling,17.441860465116278,100.0,1.0,1.0,1.0,1,1,0.9517716959985517,0.9501036712855097,0.7772097612512441,0.6613649411805406,Top Quartile,Top Decile,Below Median,Top Decile,Very Tight,1.3754323725088111,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']",[65.80381612 19.50609858 14.6900853 ],,,,,,,,,,,,,,,,,0.0001285861947882
2025-09-16,IT0005580094,BTPS 3 1/2 02/15/31,2031-02-15,4.584686280999449,MODERATE BUY,1.2354087020915088,0.9983321422314341,1.3766039368207976,1.3487945926035707,1.2377927097257575,1.3382169219653186,44.31714786611401,1.3245677011362078,0.013649220829110797,1.0304660693716112,1.2079722695842898,0.027436432507218944,2.271279976446222,1.3487945926035707,0.0,0.0,1.2377927097257575,0.0,0.0,49.64699522817609,-5.329847362062075,-10.735488293889105,1.3750354751004703,-0.0368185531351517,-2.677643852402941,1.3111697810636975,-0.07576107897218876,-5.778128773904022,1.3487945926035707,0.0,0.0,1.2377927097257575,0.0,0.0,44.166,0.15114786611401598,0.34222674926367186,1.449389469500092,-0.11117254753477335,-7.67030181377595,1.4171741033514245,-0.1817654012599157,-12.825904703414684,1.3487945926035707,0.0,0.0,1.3766879309040596,-0.1388952211783021,-10.089085336731486,63.039,-18.72185213388599,-29.69884060806184,1.3812744089495963,-0.04305748698427769,-3.1172290164485332,1.1943894732577005,0.04101922883380826,3.4343260225239267,1.3487945926035707,0.0,0.0,1.625162666933468,-0.3873699572077105,-23.83576504098912,79.02,-34.70285213388598,-43.91654281130642,1.3050703328383697,0.0331465891269489,2.539831612053883,1.0115734194887058,0.22383528260280294,22.127437917773232,1.3487945926035707,0.0,0.0,1.7060434113379568,-0.4682507016121993,-27.44658756955763,78.23,-33.91285213388599,-43.350188073055065,93.95348837209302,1.390010263003901,87.67441860465117,1.2283711918864273,96.04651162790697,1.376830662225532,88.83720930232558,1.3132562106821035,62.32558139534884,0.11099189323874052,BTPS 3 1/2,100.0,0.7371557755230731,100.0,0.8479667171842777,100.0,0.6587482550861581,100.0,0.7093618588383963,100.0,0.9075295723796818,0.9972540693838395,0.0010780728475945356,rising,90.23255813953487,100.0,1.0,1.0,1.0,1,1,1.5687150547171642,1.5051300487077972,1.577368322768242,1.5779806517987887,Top Decile,Top Decile,Above Median,Top Decile,Very Tight,5.015767309293295,"['Issue_Age', 'Cpn', 'REL_SPRD_STD']",[51.06977933 25.80959421 23.12062646],,,,,,,,,,,,,,,,,0.0001837390904915
2025-09-16,IT0005582421,BTPS 4.15 10/01/39,2039-10-01,3.975082066108498,MODERATE BUY,1.0304278353515655,0.9951729022602261,1.3766039368207976,1.2579672558136115,1.4146960788028835,1.2417653607559915,104.34260150634532,1.2486832005330053,-0.006917839777013768,-0.5540107946242715,1.0449267255087054,-0.014498890157139899,-1.3875508841374753,1.2579672558136115,0.0,0.0,1.4146960788028835,0.0,0.0,110.4263871494017,-6.0837856430563875,-5.509358586797172,1.3465232923808905,-0.10475793162489899,-7.7798825642057965,1.2013316102646208,-0.1709037749130553,-14.226194668497099,1.2579672558136115,0.0,0.0,1.5460037287186017,-0.1313076499157182,-8.49335914443208,104.013,0.3296015063453126,0.31688491468722574,1.4128780635045046,-0.1711127027485131,-12.110932001661327,1.3374923400138974,-0.3070645046623319,-22.958225118756108,1.2579672558136115,0.0,0.0,1.5460037287186017,-0.1313076499157182,-8.49335914443208,135.839,-31.49639849365468,-23.186565339362055,1.4846751072773823,-0.24290974652139075,-16.361138116656928,1.4259085547053527,-0.39548071935378726,-27.73534917615904,1.2579672558136115,0.0,0.0,1.7200458520237307,-0.3053497732208472,-17.752420441951823,143.199,-38.856398493654694,-27.13454597514035,1.4734875085595882,-0.23172214780359668,-15.726101842390719,1.3551840505254322,-0.32475621517386677,-23.96399313078935,1.2579672558136115,0.0,0.0,1.865646190881,-0.4509501120781165,-24.171255614551555,142.141,-37.79839849365467,-26.59218556995902,90.23255813953487,1.2904042629497505,82.7906976744186,1.0245579994060925,93.48837209302326,1.2814969653196355,93.48837209302326,1.49673770027467,89.06976744186046,1.4658290698537313,BTPS 4.15 10/01/39,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9947638224252551,0.00040907983497107114,rising,43.48837209302325,100.0,1.0,1.0,1.0,1,1,1.4556504135244364,1.255396611167542,1.4711489142092748,1.8035031415083724,Top Decile,Top Decile,Top Quartile,Top Decile,Moderate,10.819577711532702,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']",[46.79296325 39.71444695 13.49258981],,,,,,,,,,,,,,,,,0.0002510064392806
2025-09-16,IT0005584302,BTPS 3.2 01/28/26,2026-01-28,4.678148604871632,WEAK BUY,0.7000584022744045,0.9929572377114954,1.3766039368207976,1.524488598779094,1.6090451065343014,1.1840203597626753,-9.186185389696565,1.2376786205129806,-0.05365826075030533,-4.3353952655759755,0.7852228225355027,-0.08516442026109816,-10.845891985348958,1.524488598779094,0.0,0.0,1.6843918321644635,-0.07534672563016209,-4.473230262938145,-5.025488985019961,-4.160696404676604,-82.79187177207376,1.2369266153612721,-0.05290625559859685,-4.277234761855368,0.7836974135030585,-0.08363901122865403,-10.672360112502986,1.524488598779094,0.0,0.0,1.6843918321644635,-0.07534672563016209,-4.473230262938145,-10.971,1.7848146103034352,16.268476972715227,1.8212433336999492,-0.6372229739372739,-34.98834881903935,1.912754775249735,-1.2126963729753304,-63.40051439562846,1.524488598779094,0.0,0.0,1.883701143071204,-0.2746560365369026,-14.580658725461884,0.046,-9.232185389696564,-20069.963875435165,1.7230799164616482,-0.5390595566989729,-31.284651885297855,1.6973279671554693,-0.9972695648810648,-58.75526582389671,1.524488598779094,0.0,0.0,1.930727122146537,-0.32168201561223553,-16.661184807331995,8.586,-17.772185389696567,-206.99027916372629,1.78755952981963,-0.6035391700569548,-33.76330447252423,1.6868573170058518,-0.9867989147314473,-58.499251770332094,1.524488598779094,0.0,0.0,2.3555888613508484,-0.746543754816547,-31.692447009584917,8.746,-17.932185389696564,-205.0329907293993,88.13953488372093,1.2307707173653066,73.48837209302326,0.6960705170168225,98.37209302325581,1.5612416526265147,96.97674418604652,1.6983135622554604,10.0,-1.096634214882981,BTPS 3.2 01/28/26,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9917379793029755,0.0012192584085198854,rising,23.953488372093023,100.0,1.0,1.0,1.0,1,1,1.387959256055109,0.8528990732619345,1.782836346855266,2.0512659559492743,Top Quartile,Top Decile,Bottom Quartile,Top Decile,Very Tight,0.3592214402843297,"['AMT_OUTSTANDING', 'Issue_Age', 'YAS_RISK']",[55.48063959 23.5551696  20.96419082],,,,,,,,,,,,,,,,,0.0001692915150097
2025-09-16,IT0005584849,BTPS 3.35 07/01/29,2029-07-01,1.280607547464399,MODERATE BUY,1.2074752164287563,0.9950060848239644,1.3766039368207976,1.2536497697620064,1.4108311979403405,1.326389885963611,25.42406108447252,1.3710758774764242,-0.04468599151281327,-3.259191699086872,1.2615873854577697,-0.05411216902901339,-4.2892128776681915,1.2536497697620064,0.0,0.0,1.5231720215982334,-0.11234082365789289,-7.375452104383505,30.59536030526467,-5.17129922079215,-16.902233435087478,1.463109903646924,-0.136720017683313,-9.34448030240783,1.449367555693868,-0.24189233926511178,-16.689509617203875,1.2536497697620064,0.0,0.0,1.5231720215982334,-0.11234082365789289,-7.375452104383505,26.299,-0.8749389155274798,-3.326890433836993,1.5989716724410603,-0.27258178647744935,-17.04731794007221,1.7013639528613291,-0.4938887364325728,-29.02898775415214,1.2536497697620064,0.0,0.0,1.601427564590727,-0.19059636665038648,-11.901653854005652,39.307,-13.882938915527482,-35.31925334417675,1.522646339244929,-0.19625645328131802,-12.889168478198526,1.5097682055141708,-0.30229298908541447,-20.022476694044375,1.2536497697620064,0.0,0.0,1.7072000937764389,-0.2963688958360984,-17.35993895387605,57.351,-31.92693891552748,-55.669367421597784,0.8875154612526486,0.4388744247109624,49.44977737588398,0.31538912750993003,0.8920860889188262,282.8525091136783,1.2536497697620064,0.0,0.0,1.3894954259982104,0.0213357719421301,1.5355050034261197,57.726,-32.30193891552748,-55.95734835244386,93.48837209302326,1.377796424950312,87.20930232558139,1.200596829427261,93.25581395348837,1.2769652690133682,92.79069767441861,1.4927291045002842,46.27906976744186,-0.31544480653532103,BTPS 3.35 07/01/29,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9969662272432169,-0.001960142419252575,falling,42.32558139534884,100.0,1.0,1.0,1.0,1,1,1.5548508977751692,1.471097968016623,1.4660997645691878,1.7985760586659219,Top Decile,Top Decile,Below Median,Top Decile,Very Tight,3.610359698726029,"['Issue_Age', 'REL_SPRD_STD', 'Cpn']",[57.08216862 22.31602682 20.60180456],,,,,,,,,,,,,,,,,0.0001941860690915
2025-09-16,IT0005584856,BTPS 3.85 07/01/34,2034-07-01,6.425727718115383,WEAK BUY,0.991508243212229,0.9977084549714428,1.3766039368207976,1.1471389269329575,1.3171469874992798,1.1772308124291724,73.97870231780055,1.1652718917373954,0.011958920691776953,1.026277272621648,0.945243423793758,0.04626481941847094,4.8944872574026705,1.1471389269329575,0.0,0.0,1.385915066427743,-0.06876807892846326,-4.961925885510677,79.88712565018506,-5.908423332384501,-7.39596434789392,1.1759681207827255,0.0012626916464468785,0.10737464846147061,0.9670539333503759,0.02445430986185304,2.5287430995969715,1.1471389269329575,0.0,0.0,1.385915066427743,-0.06876807892846326,-4.961925885510677,73.299,0.6797023178005475,0.9273009423154713,1.2622486509824669,-0.08501783855329448,-6.7354271136339445,1.1206183751809724,-0.12911013196874344,-11.521329087233655,1.1471389269329575,0.0,0.0,1.4546258901772222,-0.13747890267794238,-9.451151850189994,98.475,-24.49629768219944,-24.87565136299759,1.3818693961797828,-0.2046385837506104,-14.808822225563237,1.3408614834147525,-0.34935324020252356,-26.054386819091263,1.1471389269329575,0.0,0.0,1.5271949497834414,-0.21004796228416156,-13.753840722074326,110.122,-36.143297682199446,-32.82114171456869,1.5077551019245965,-0.3305242894954241,-21.921616241348467,1.5567084172059604,-0.5652001739937315,-36.30738834042122,1.1471389269329575,0.0,0.0,1.6535364413612708,-0.33638945386199093,-20.343637032316945,110.872,-36.893297682199446,-33.27557695258667,87.20930232558139,1.2237591185525012,82.09302325581396,0.9858601128662022,90.0,1.1651699355122034,90.93023255813954,1.3955612632505503,77.44186046511628,0.780484154441749,BTPS 3.85 07/01/34,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9945456034177921,0.003162851553650703,rising,78.37209302325581,100.0,1.0,1.0,1.0,1,1,1.3800002585697546,1.2079798757072895,1.3415390416606048,1.6791442101072136,Top Quartile,Top Decile,Top Quartile,Top Decile,Tight,7.630777724805426,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']",[54.18034713 37.15590122  8.66375165],,,,,,,,,,,,,,,,,0.0001440666164034
